ID,SpecObjID,photoObjID,hostra,hostdec,SDSSra,SDSSdec,SDSSredshift,petroMag_u,petroMag_g,petroMag_r,petroMag_i,petroMag_z,petroMagErr_u,petroMagErr_g,petroMagErr_r,petroMagErr_i,petroMagErr_z,extinction_u,extinction_g,extinction_r,extinction_i,extinction_z
41335,4097232311698825216,1237663783134560974,24.9366,-0.835699,24.936592,-0.83569746,0.3713751,21.91962,21.1558,19.74591,19.28311,19.02686,0.5982107,0.173594,0.1243474,0.1434785,0.2354512,0.1387173,0.1080876,0.0747745,0.05556547,0.0413305
41863,4097278491187191808,1237663783134167750,24.09233,-0.8306494,24.092356,-0.83065842,0.2518043,21.20525,20.49076,19.16733,18.77877,18.48494,0.3144021,0.07610307,0.04115234,0.05103582,0.1042151,0.1281416,0.09984706,0.06907373,0.05132918,0.03817948
41303,4097307078489513984,1237657071157772898,24.3727,0.209655,24.372671,0.20965517,0.3411345,23.50907,22.06377,20.36326,19.79232,19.64603,1.361787,0.1563421,0.0573542,0.05014416,0.1919297,0.1728854,0.1347111,0.09319255,0.06925205,0.0515108
42964,4097330717989511168,1237666407916372535,24.727,-0.0332445,24.727085,-0.03324827,0.3001101,22.60277,20.61637,19.68248,19.32998,18.88853,1.422688,0.09764426,0.07332393,0.07409398,0.1780365,0.1423889,0.1109485,0.07675365,0.05703618,0.04242444
50487,4097376897477877760,1237663785282371709,25.6598,1.03035,25.659771,1.0303563,0.166142,21.43051,19.11753,18.02351,17.55572,17.21145,0.3410731,0.03110465,0.02133031,0.02505819,0.03655082,0.1526122,0.1189144,0.08226443,0.06113129,0.04547045
51311,4106418181190426624,1237663784750940249,38.1625,0.6172222,38.162033,0.61750799,0.02088813,22.76557,22.90732,24.80206,24.36184,22.82693,0.7620899,0.7888717,5.579381,6.09405,2.133873,0.1231134,0.09592916,0.06636335,0.04931508,0.03668136
45512,4109583126467944448,1237657584950379049,40.56075,-0.8621131,40.560753,-0.86215965,0.2376269,22.87775,22.0437,21.12942,20.99835,19.86971,0.974644,0.2324657,0.1500129,0.2006343,0.2820658,0.1469364,0.1144918,0.07920492,0.05885775,0.04377935
45167,4109635353270263808,1237660024521097496,39.6403,-1.21903,39.640278,-1.2190022,0.1738685,19.84144,18.56517,17.95558,17.69902,17.51427,0.1982108,0.02813729,0.01822029,0.03205925,0.1026827,0.1305776,0.1017452,0.07038685,0.05230497,0.03890529
44446,4109719191031881728,1237657587097469166,39.6106,0.787606,39.610584,0.78760558,0.4311519,21.67583,21.86809,20.08848,19.41999,18.91916,0.4552654,0.3967806,0.07742514,0.06635084,0.1436062,0.1476761,0.1150682,0.07960366,0.05915405,0.04399975
42280,4110770049320460288,1237666407923253513,40.4149,-0.01359789,40.4146,-0.01375156,0.1159486,20.54795,19.86092,19.40338,19.43655,19.50799,0.2990136,0.07051374,0.06824243,0.1187107,0.4736627,0.1227277,0.09562857,0.0661554,0.04916055,0.03656642
43302,4110849214157660160,1237666408460190400,40.6719,0.374402,40.671898,0.37441999,0.2017347,25.25247,21.27705,20.36564,20.27159,19.96405,5.006172,0.1944407,0.0984353,0.2244643,0.7032331,0.1256743,0.09792456,0.06774376,0.05034087,0.03744436
42591,4205244760665858048,1237663783668023829,17.1346,-0.218373,17.134646,-0.21837271,0.4693232,23.83448,21.93637,20.51188,19.63143,19.20415,2.266241,0.2940215,0.3226007,0.2996741,0.3546731,0.1461928,0.1139124,0.0788041,0.05855989,0.0435578
40790,4205247234567020544,1237666339189227760,17.1754,-0.01600019,17.175388,-0.01598807,0.2693425,22.90798,21.00697,20.00408,19.6236,19.32925,0.7814903,0.06173096,0.03869607,0.04225758,0.1315212,0.1394072,0.1086252,0.07514639,0.05584182,0.04153606
43354,4205256580415856640,1237666339189162675,17.0303,-0.140282,17.030346,-0.14033385,0.4877191,22.06753,21.57118,20.57519,20.0488,19.7903,0.4261541,0.1130715,0.07242145,0.07252274,0.2238311,0.146743,0.1143412,0.07910069,0.05878029,0.04372174
43275,4205257130171670528,1237666339189162780,17.0555,-0.139058,17.055473,-0.13905519,0.2053843,22.26183,21.80018,20.81045,20.52148,20.73631,0.4377125,0.1193347,0.0754579,0.09008349,0.4344441,0.1493634,0.116383,0.0805132,0.05982994,0.04450248
43353,4205258229683298304,1237666339189162014,17.0269,-0.0824552,17.026873,-0.082468511,0.1536531,21.70996,19.71746,18.70909,18.13443,18.11437,0.6630571,0.05188511,0.05343107,0.05476913,0.09316039,0.1461307,0.113864,0.07877062,0.05853501,0.04353929
44359,4205308257462362112,1237663783667630515,16.17537,-0.3562914,16.175283,-0.35635501,0.2451104,23.07386,22.52984,21.19334,21.05068,20.3826,1.118754,0.2739277,0.1340296,0.1706676,0.3656052,0.1914661,0.1491891,0.1032083,0.07669485,0.05704688
41931,4205314304776314880,1237663782593758018,15.9946,-1.17985,15.994675,-1.1798526,0.3999346,23.0553,21.90519,21.09422,20.5498,20.65229,0.9745046,0.199408,0.1389682,0.1383436,0.4800942,0.1608284,0.1253164,0.0866933,0.06442241,0.04791844
44815,4205315404287942656,1237663782593822805,16.0598,-1.06785,16.059822,-1.0678401,0.1370741,24.06383,21.08923,20.5653,20.0665,21.57892,2.589302,0.1481135,0.1324271,0.1243891,1.831382,0.1449121,0.1129146,0.07811376,0.0580469,0.04317623
44457,4727907238219325440,1237663479795221050,332.314,0.483405,332.31348,0.48338706,0.178465,20.53535,19.45768,18.89642,18.50647,18.26092,0.2074082,0.03781889,0.02320045,0.03943954,0.111865,0.1939284,0.1511077,0.1045356,0.07768115,0.0577805
45290,4727928678696067072,1237663479795417471,332.844,0.538221,332.84424,0.5382122,0.1262434,21.46077,20.0352,19.05131,18.60321,18.35185,0.2592702,0.03422892,0.02181335,0.02387468,0.06447816,0.1956202,0.152426,0.1054476,0.07835885,0.05828459
42040,4728784099044466688,1237656906343842231,334.279,-0.9,334.27893,-0.90000383,0.690864,21.52993,21.26415,21.13767,20.47532,20.29694,0.3616725,0.1682357,0.2012054,0.1479191,0.5382029,0.3930568,0.3062672,0.2118742,0.1574452,0.1171103
43591,4728794544404930560,1237656567584588140,333.925,-0.790925,333.92471,-0.79094193,0.4447137,22.19772,22.38314,21.18176,20.65423,20.65617,0.4573551,0.2336712,0.1246994,0.1220494,0.4494959,0.4750936,0.3701897,0.2560955,0.1903064,0.141553
51659,2383653592004323328,1237665102745632788,208.5833,32.93056,208.58314,32.929931,0.02608349,16.08799,14.26754,13.41028,12.98502,12.84692,0.03259883,0.005474612,0.002410683,0.002064576,0.006223321,0.07844237,0.06112177,0.04228375,0.03142136,0.02337172
52951,2388123382739658752,1237665103282896924,209.7664,33.13811,209.76645,33.138228,0.05093442,17.56451,15.77336,14.89211,14.48382,14.21883,0.05303025,0.02258426,0.02530569,0.02634968,0.03853127,0.06148821,0.0479112,0.03314475,0.0246301,0.01832027
51497,2388167912960583680,1237665102746419214,210.65,32.51056,210.65034,32.510452,0.01450248,15.54971,13.97122,13.08382,12.7166,12.422,0.06760036,0.01776868,0.02269778,0.02244148,0.02147839,0.06638275,0.05172499,0.03578311,0.02659068,0.01977858
51397,2388178908076861440,1237662683070332999,211.0458,33.30778,211.0453,33.307793,0.02705136,16.33751,14.6674,13.8726,13.48192,13.28302,0.01876062,0.00267468,0.002192786,0.003012566,0.005578112,0.06531742,0.05089489,0.03520885,0.02616395,0.01946117
44949,4728845671695622144,1237663478721872641,333.2479,-0.4116422,333.24792,-0.41160125,0.2296147,22.02499,20.52584,19.82106,19.54524,19.02399,0.8789352,0.1005612,0.06579443,0.1000203,0.270939,0.3748357,0.2920694,0.2020523,0.1501465,0.1116814
46714,2394812531219654656,1237665532785786979,214.5,25.13667,214.49812,25.136872,0.01626604,14.6672,13.14698,12.49424,12.17129,12.0274,0.007962376,0.002658888,0.001785693,0.002681219,0.00332403,0.08439814,0.06576246,0.04549417,0.03380704,0.02514623
48027,2396077518357555200,1237665549963296916,214.8042,24.79861,214.80327,24.798727,0.01717465,15.7934,14.26371,13.50512,13.02183,12.77761,0.02118141,0.01031549,0.003380679,0.01209153,0.01428148,0.08315104,0.06479073,0.04482193,0.0333075,0.02477466
50716,2402710873282996224,null,217.5458,27.53167,217.54636,27.531726,0.01474482,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
49551,2403881852344494080,1237665428098449571,216.8583,25.51472,216.85816,25.514465,0.01582893,15.82431,14.78363,14.06649,13.67259,13.46781,0.07505742,0.01053333,0.006534842,0.007916089,0.0134032,0.08613368,0.06711479,0.04642969,0.03450224,0.02566333
49986,2410634776827422720,1237665101139869764,220.6375,28.72556,220.63851,28.726455,0.01242348,14.71027,13.52568,12.7953,12.4604,12.34811,0.01728719,0.003284561,0.001887794,0.002422743,0.005459305,0.07256045,0.05653861,0.03911315,0.02906526,0.02161922
50261,2410683430216951808,1237665102750875772,221.9542,29.50444,221.95798,29.503169,0.04549267,17.70912,16.40801,15.94831,15.68291,15.53597,0.04785485,0.008121249,0.00588068,0.007192479,0.02390631,0.08294056,0.06462672,0.04470847,0.03322318,0.02471194
49629,2420704941464119296,1237665549431013645,225.7542,21.69444,225.75176,21.693042,0.06118013,18.71308,17.43472,17.02457,16.77214,16.84967,0.1023504,0.01216607,0.01439343,0.01745704,0.07681836,0.2165156,0.1687075,0.116711,0.08672881,0.0645103
50654,2423007033264465920,1237665441528086665,225.675,23.33222,225.67503,23.333624,0.01897007,15.46292,14.01276,13.50601,13.20338,13.09308,0.02817631,0.004713979,0.003546041,0.003870017,0.01265885,0.1891889,0.1474147,0.1019808,0.07578267,0.05636838
49021,2424204132219906048,1237665532791029774,227.0833,21.87639,227.08594,21.876273,0.02077749,18.49074,18.10491,17.91306,17.95286,18.09233,0.01598903,0.007419547,0.007056024,0.01348361,0.0432955,0.202264,0.1576027,0.1090288,0.0810201,0.06026407
46329,2432100269488629760,1237662695960805567,231.7542,26.45,231.75267,26.45009,0.03317924,17.67991,16.38404,15.86807,15.67943,15.86295,0.1138608,0.1492115,0.3178102,0.4945503,0.6347964,0.1474463,0.1148892,0.07947982,0.05906202,0.04393129
51068,2437708603960879104,1237665128563277867,234.8708,24.43472,234.87707,24.437457,0.03502902,20.11109,17.61115,17.15092,16.96693,17.0401,0.843612,1.284599,0.9364197,1.41456,0.49425,0.1922389,0.1497913,0.1036249,0.07700442,0.05727714
128,2443226777238136832,1237665567690981496,238.66,16.61045,238.66001,16.610459,0.007977082,17.70774,16.96227,16.57799,16.47312,16.46768,0.03533197,0.007155575,0.007902169,0.01296828,0.04027074,0.1460393,0.1137929,0.07872137,0.05849842,0.04351208
57785,2443226777238136832,1237665567690981496,238.66,16.61045,238.66001,16.610459,0.007977082,17.70774,16.96227,16.57799,16.47312,16.46768,0.03533197,0.007155575,0.007902169,0.01296828,0.04027074,0.1460393,0.1137929,0.07872137,0.05849842,0.04351208
46885,2443347173761378304,1237665442070659222,238.7208,19.01194,238.72476,19.014478,0.03560948,17.86502,16.33642,15.87831,15.6659,16.04999,0.1047539,0.01599137,0.01243345,0.01836746,0.1155924,0.152155,0.1185581,0.08201798,0.06094815,0.04533422
52482,2443365590581143552,1237665533333209139,239.3958,18.02833,239.39672,18.028173,0.0314135,16.76555,15.35006,14.8167,14.51925,14.34198,0.02464252,0.005814218,0.004474085,0.005430157,0.01165229,0.1756194,0.1368415,0.0946663,0.07034721,0.0523254
47492,2444427713478420480,1237665101147275460,237.8,21.9425,237.79936,21.94263,0.02596616,16.34422,14.93341,14.45504,14.18311,14.1234,0.03773508,0.007276215,0.005766698,0.00551721,0.01683536,0.2296507,0.1789422,0.1237914,0.09199028,0.06842387
49600,2445624268298414080,1237665372796223576,239.1409,20.052,239.14032,20.052369,0.03208175,16.23817,14.36568,13.5459,13.13649,12.91725,0.02068824,0.006704776,0.01205484,0.01648073,0.01650102,0.2130873,0.1660362,0.1148631,0.08535558,0.06348887
40942,4728961120416538624,1237663479258546426,332.811,0.188492,332.81146,0.1884997,0.1777429,21.45765,20.18763,19.66959,19.15179,19.36562,1.24367,2.047204,3.907067,4.273572,1.200606,0.2208965,0.172121,0.1190725,0.08848365,0.06581558
42027,4728972665288630272,1237678595931177552,332.9445,1.134696,332.94443,1.1346976,0.2824099,22.58785,22.18953,20.89141,20.69753,20.29983,0.9883184,0.3094889,0.1344235,0.2447036,0.4684574,0.1767837,0.1377487,0.09529389,0.07081358,0.05267229
36948,4728973764800258048,1237678617406079460,333.0818,1.036256,333.07823,1.0377609,3.105853,21.85287,20.35185,20.00128,20.07768,19.9544,0.2182387,0.02754112,0.02876458,0.04632034,0.1543171,0.1673417,0.1303915,0.09020426,0.06703144,0.04985907
41617,4729046882323505152,1237663479259202014,334.236,0.183291,334.23608,0.18331508,0.2315306,21.52099,21.23073,20.46028,20.65245,19.67193,0.5358831,0.5723346,0.6379821,0.6565209,0.4989921,0.263771,0.2055286,0.1421837,0.1056577,0.07858995
50319,4729049905980481536,1237663479796138471,334.403,0.613248,334.40283,0.61334198,0.09340849,20.70392,19.84962,19.46468,19.19159,19.32878,0.1376967,0.03181628,0.03422744,0.04251213,0.1656539,0.2384525,0.1858006,0.128536,0.095516,0.07104635
43042,4729909448255971328,1237656906344497612,335.887,-0.844011,335.88675,-0.8436233,0.09016121,20.53133,19.61793,19.16742,18.86916,19.08633,0.3768177,0.07628566,0.06191543,0.1583047,0.5317149,0.288427,0.2247403,0.1554743,0.1155341,0.08593614
45690,4729944082872246272,1237663543148478848,335.689,-0.09240389,335.68936,-0.092406211,0.3651789,21.53628,21.65948,21.06218,21.41414,20.40595,0.2887387,0.1029971,0.1163996,0.2888367,0.5243951,0.3046718,0.2373982,0.164231,0.1220412,0.09077625
45355,4729949855308292096,1237656567048307238,335.256,-1.20391,335.2592,-1.2012865,0.2373286,23.31586,21.26427,20.29958,19.61506,19.2301,1.578004,0.1280758,0.0759647,0.06452559,0.1934333,0.3251869,0.2533835,0.1752895,0.1302589,0.09688868
43578,4729961675058290688,1237656567048241773,335.168,-1.20133,335.16849,-1.2013218,0.336085,21.97718,20.78117,19.94637,19.78302,19.34811,0.854733,0.3672353,0.5016286,0.3388003,0.5577431,0.3156382,0.2459431,0.1701423,0.126434,0.09404365
42043,4730000157965262848,1237663542611214922,334.735,-0.51178,334.73547,-0.51174416,0.4060207,22.50623,22.157,21.46259,21.20715,21.29999,0.5535558,0.1837021,0.1740979,0.224963,0.8523484,0.3067832,0.2390434,0.1653691,0.122887,0.09140535
44398,4730011153081540608,1237656567584850354,334.512,-0.631539,334.51218,-0.63157856,0.3332682,22.48391,22.39313,21.4305,21.4542,24.33615,1.001691,0.2586587,0.1692664,0.2562141,0.9470932,0.3691248,0.2876196,0.1989739,0.1478589,0.1099799
43412,4730067777930371072,1237678617406604390,334.356,0.944602,334.35599,0.94455638,0.2869326,22.23754,22.17796,21.86432,21.93152,20.81621,0.6377249,0.2866336,0.3079227,0.5083799,0.8348703,0.2586677,0.2015521,0.1394328,0.1036135,0.07706943
45442,4730132099360595968,1237678595932160754,335.278,1.18519,335.27805,1.1852218,0.3712742,22.42622,21.43085,21.03115,20.57995,20.31878,0.8520811,0.1469249,0.1562793,0.1515382,0.4488958,0.24551,0.1912997,0.1323403,0.09834301,0.07314913
41639,4730136497407107072,1237663544222024236,335.257,0.810605,335.26083,0.80903281,0.2829974,22.96492,20.06549,18.53703,18.04929,17.51947,2.367661,0.08633005,0.03094538,0.03823578,0.07740955,0.2553263,0.1989485,0.1376317,0.1022751,0.07607388
42228,4730137596918734848,1237663479796531558,335.403,0.503202,335.40274,0.50320374,0.2355507,21.88785,20.01649,19.14297,18.77222,18.59926,0.5789709,0.05079827,0.0355609,0.04097602,0.1222111,0.2918114,0.2273774,0.1572987,0.1168898,0.08694451
45222,4730145293500129280,1237678617407062453,335.444,0.971753,335.44357,0.97174937,0.2533164,21.20914,19.827,18.42798,17.8729,17.59712,0.2997836,0.04190247,0.01989534,0.01873693,0.04496275,0.2494695,0.194385,0.1344746,0.09992906,0.07432886
43376,4730171681779195904,1237663543685481653,336.061,0.36865,336.06088,0.36866781,0.1446213,22.27732,21.66374,21.3033,22.05577,20.58904,0.6206679,0.1452368,0.1881342,0.6237849,0.8698208,0.3240998,0.2525364,0.1747035,0.1298234,0.09656478
41227,4730179928116404224,1237663479259988815,336.129,0.203391,336.12863,0.20343417,0.1439678,27.09134,21.5628,20.77133,20.4491,22.86867,0.9812026,0.2661399,0.1777433,0.2072108,7.824186,0.3464565,0.2699566,0.1867547,0.1387788,0.1032259
43815,4731034798440554496,1237660024493834637,337.305,-1.20782,337.30493,-1.2078123,0.2516626,21.79391,20.386,19.81649,19.51619,19.17268,0.4867585,0.06170587,0.05761007,0.06753831,0.1913554,0.2922316,0.2277049,0.1575252,0.1170581,0.08706971
40268,4731044144289390592,1237660024493835104,337.275,-1.12864,337.27518,-1.1286345,0.5405347,23.77111,23.42428,21.45335,20.80106,19.91905,2.779207,1.719129,0.2898465,0.3003529,0.4609271,0.2833762,0.2208048,0.1527517,0.1135109,0.08443126
44389,4731077679394037760,1237660024493703559,336.978,-1.15487,336.97791,-1.1548719,0.1557468,20.58197,19.62636,19.13724,18.67281,18.53974,0.3721867,0.2214216,0.08208568,0.1523975,0.2636016,0.2490706,0.1940742,0.1342596,0.09976927,0.07421
41213,4731087025242873856,1237656567585768071,336.7017,-0.8157569,336.70169,-0.81575287,0.2459009,20.9714,21.15445,19.60988,18.9809,18.52403,0.3551301,0.2112259,0.06792874,0.08198527,0.1837542,0.2679636,0.2087954,0.1444437,0.1073371,0.07983911
43500,4731098020359151616,1237660024493572570,336.66,-1.17705,336.66043,-1.1770372,0.154401,21.65368,20.81622,20.09019,19.78681,19.34892,0.7578342,0.1267422,0.1031156,0.1185037,0.3119489,0.2362028,0.1840476,0.1273233,0.09461486,0.07037608
48449,4215415243222786048,1237657584949461853,38.54167,-0.8883333,38.537427,-0.88732406,0.6039287,26.46609,23.14866,21.40255,20.05635,19.5532,1.000536,0.7510021,0.2037826,0.09540308,0.2201522,0.1173627,0.09144824,0.06326347,0.04701154,0.03496795
44770,4215476540996034560,1237663783140000375,37.37571,-0.7475372,37.375706,-0.74753172,0.1517385,21.35373,20.01863,19.15734,18.66064,18.7865,0.7223323,0.1160197,0.04859435,0.05852914,0.30056,0.1336805,0.1041629,0.07205945,0.05354789,0.03982979
43799,4731101044016128000,1237660024493572684,336.714,-1.07998,336.71381,-1.0799739,0.3237746,22.34685,22.70936,21.43716,21.08297,20.33,0.5489075,0.4523581,0.175606,0.1925946,0.3841166,0.2278333,0.1775261,0.1228117,0.0912623,0.06788238
43668,4731125508149846016,1237663478723183259,336.21,-0.22119,336.20978,-0.22121868,0.1729882,20.36357,20.18942,19.65662,19.33625,19.47691,0.1935454,0.07670617,0.04639538,0.08333074,0.3954406,0.3082639,0.2401972,0.1661673,0.1234801,0.09184651
42230,4731162616667283456,1237663478722790200,335.38,-0.269052,335.38699,-0.27116367,0.5192366,22.02235,22.28963,20.08559,19.15739,18.75438,1.209932,0.5398188,0.1282142,0.0944405,0.2067424,0.2734087,0.2130383,0.1473789,0.1095183,0.08146149
43431,4731182132998676480,1237678617407193818,335.64,1.04059,335.64044,1.0406131,0.2013703,23.15722,20.93559,20.09798,19.81825,19.29604,1.060079,0.06867036,0.04634185,0.05707691,0.1342238,0.2891946,0.2253385,0.1558881,0.1158416,0.08616486
45254,4731218416882393088,1237663544222483004,336.218,0.650779,336.21799,0.65079974,0.2980637,22.97624,22.18834,21.0579,20.76486,20.13833,0.9553975,0.2343951,0.1813187,0.2025571,0.329233,0.2603151,0.2028358,0.1403209,0.1042734,0.07756028
41785,4731224739074252800,1237678595932684553,336.407,1.2295,336.40726,1.2295228,0.2922911,24.53212,21.51017,20.24288,19.73466,19.71688,3.171906,0.1628173,0.0717428,0.06856705,0.2508296,0.3071953,0.2393645,0.1655913,0.123052,0.09152812
49981,4731234359800995840,1237663479260119340,336.385,0.1541111,336.38495,0.154194,0.05835908,20.56263,19.29024,18.5886,18.20596,17.91313,0.181541,0.02474365,0.0212429,0.02187288,0.07439496,0.3620621,0.2821164,0.1951668,0.1450298,0.1078756
44489,4215477090751848448,1237666407921942953,37.4265,-0.160717,37.426548,-0.16074054,0.4199397,21.79396,22.02197,20.97812,20.40804,20.09276,0.350883,0.1429039,0.0950101,0.09393699,0.2797,0.1033728,0.08054737,0.0557223,0.04140764,0.03079968
45117,4215477640507662336,1237657070089732863,37.4115,-0.550028,37.411545,-0.55004145,0.3578709,22.94452,21.53841,20.08095,19.45644,19.09482,1.54735,0.1818994,0.07962275,0.06816836,0.1867177,0.1296821,0.1010474,0.06990413,0.05194626,0.03863848
41339,4215501280007659520,1237666407921680517,36.8059,-0.08103289,36.805878,-0.08100994,0.2923451,21.84312,20.75485,19.69822,19.19212,18.98924,0.5257993,0.08230858,0.05744725,0.05568549,0.1694409,0.1273982,0.09926781,0.06867301,0.05103141,0.03795799
40255,4731251951987040256,1237663479797121475,336.618,0.586837,336.61765,0.58684582,0.25178,25.06619,22.53186,21.94263,21.29112,23.05434,1.887571,0.2425593,0.2172397,0.1945198,1.503103,0.2504018,0.1951113,0.1349771,0.1003025,0.07460661
